task_run__calibration,task_run__created,task_run__external_uid,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip
None,2018-05-11T20:16:51.008682,None,2018-05-11T20:17:59.603105,4688,Positivo,22,4027,None,25,None
None,2018-05-11T20:17:04.518185,None,2018-05-11T20:18:31.827712,4689,Positivo,22,4028,None,25,None
None,2018-05-11T20:17:59.706170,None,2018-05-11T20:19:33.157099,4690,Positivo,22,4029,None,25,None
None,2018-05-11T20:18:31.912118,None,2018-05-11T20:19:37.162389,4691,Neutro,22,4030,None,25,None
None,2018-05-11T20:19:33.242880,None,2018-05-11T20:19:43.318653,4692,Neutro,22,4031,None,25,None
None,2018-05-11T20:19:37.253894,None,2018-05-11T20:21:12.638349,4693,Negativo,22,4032,None,25,None
None,2018-05-11T20:19:43.412300,None,2018-05-11T20:21:21.906053,4694,Neutro,22,4033,None,25,None
None,2018-05-11T20:21:12.765670,None,2018-05-11T20:22:02.587785,4695,Positivo,22,4034,None,25,None
None,2018-05-11T20:21:21.989331,None,2018-05-11T20:22:09.790049,4696,Positivo,22,4035,None,25,None
None,2018-05-11T20:22:02.684101,None,2018-05-11T20:22:19.075721,4697,Positivo,22,4036,None,25,None
None,2018-05-11T20:22:09.871227,None,2018-05-11T20:22:28.449603,4698,Negativo,22,4037,None,25,None
None,2018-05-11T20:22:19.177826,None,2018-05-11T20:22:35.022973,4699,Positivo,22,4038,None,25,None
None,2018-05-11T20:22:28.535552,None,2018-05-11T20:25:27.617600,4700,Neutro,22,4039,None,25,None
None,2018-05-11T20:22:35.105962,None,2018-05-11T20:25:39.848275,4701,Negativo,22,4040,None,25,None
None,2018-05-11T20:25:27.713981,None,2018-05-11T20:25:47.416084,4702,Negativo,22,4041,None,25,None
None,2018-05-11T20:25:39.953240,None,2018-05-11T20:26:34.827289,4703,Neutro,22,4042,None,25,None
None,2018-05-11T20:25:47.515905,None,2018-05-11T20:30:20.709649,4704,Neutro,22,4043,None,25,None
None,2018-05-11T20:26:34.925100,None,2018-05-11T20:31:13.075186,4705,Negativo,22,4044,None,25,None
None,2018-05-11T20:30:20.817420,None,2018-05-11T20:31:56.869441,4706,Negativo,22,4045,None,25,None
None,2018-05-11T20:31:13.170854,None,2018-05-11T20:34:15.444864,4707,Positivo,22,4046,None,25,None
None,2018-05-11T20:31:56.994997,None,2018-05-11T20:34:23.734729,4708,Positivo,22,4047,None,25,None
None,2018-05-11T20:34:15.551796,None,2018-05-11T20:34:30.427282,4709,Positivo,22,4048,None,25,None
None,2018-05-11T20:34:23.846241,None,2018-05-11T20:35:00.765631,4710,Positivo,22,4049,None,25,None
None,2018-05-11T20:34:30.522376,None,2018-05-11T20:35:14.326528,4711,Positivo,22,4050,None,25,None
None,2018-05-11T20:35:00.878792,None,2018-05-11T20:37:19.476773,4712,Negativo,22,4051,None,25,None
None,2018-05-11T20:35:14.441580,None,2018-05-11T20:37:27.678776,4713,Positivo,22,4052,None,25,None
None,2018-05-11T20:37:19.586330,None,2018-05-11T20:37:37.942262,4714,Negativo,22,4053,None,25,None
None,2018-05-11T20:37:27.763801,None,2018-05-11T20:38:12.729964,4715,Positivo,22,4054,None,25,None
None,2018-05-11T20:37:38.042634,None,2018-05-11T20:38:19.819190,4716,Positivo,22,4055,None,25,None
None,2018-05-11T20:38:12.825952,None,2018-05-11T20:40:15.027605,4717,Neutro,22,4056,None,25,None
None,2018-05-11T20:38:19.917204,None,2018-05-11T20:40:22.246925,4718,Negativo,22,4057,None,25,None
None,2018-05-11T20:40:15.153019,None,2018-05-11T20:40:31.134363,4719,Negativo,22,4058,None,25,None
None,2018-05-11T20:40:22.334418,None,2018-05-11T20:43:00.802899,4720,Negativo,22,4059,None,25,None
None,2018-05-11T20:40:31.227047,None,2018-05-11T20:44:49.471479,4721,Neutro,22,4060,None,25,None
None,2018-05-11T20:43:00.908884,None,2018-05-11T20:45:02.106909,4722,Negativo,22,4061,None,25,None
None,2018-05-11T20:44:49.575025,None,2018-05-11T20:45:23.778476,4723,Positivo,22,4062,None,25,None
None,2018-05-11T20:45:02.207127,None,2018-05-11T20:46:11.275724,4724,Positivo,22,4063,None,25,None
None,2018-05-11T20:45:23.887287,None,2018-05-11T20:46:42.708703,4725,Positivo,22,4064,None,25,None
None,2018-05-11T20:46:11.373455,None,2018-05-11T20:47:12.764678,4726,Positivo,22,4065,None,25,None
None,2018-05-11T20:50:37.835204,None,2018-05-11T20:50:46.028034,4727,Positivo,22,4066,None,25,None
None,2018-05-11T20:50:37.889040,None,2018-05-11T20:50:51.034918,4728,Positivo,22,4067,None,25,None
None,2018-05-11T20:50:46.134610,None,2018-05-11T20:50:57.286404,4729,Neutro,22,4068,None,25,None
None,2018-05-11T20:50:51.130223,None,2018-05-11T20:51:02.236652,4730,Neutro,22,4069,None,25,None
None,2018-05-11T20:50:57.365573,None,2018-05-11T20:51:11.455599,4731,Positivo,22,4070,None,25,None
None,2018-05-11T20:51:02.307645,None,2018-05-11T20:51:26.951201,4732,Negativo,22,4071,None,25,None
None,2018-05-11T20:51:11.539311,None,2018-05-11T20:51:42.549042,4733,Positivo,22,4072,None,25,None
None,2018-05-11T20:51:27.093131,None,2018-05-11T20:51:47.818987,4734,Neutro,22,4073,None,25,None
None,2018-05-12T11:05:59.253259,None,2018-05-12T11:06:31.060113,4735,Neutro,22,3985,None,27,None
None,2018-05-12T11:05:59.316905,None,2018-05-12T11:06:38.602488,4736,Negativo,22,3986,None,27,None
None,2018-05-12T11:06:31.202935,None,2018-05-12T11:06:47.158438,4737,Negativo,22,3987,None,27,None
None,2018-05-12T11:06:38.690359,None,2018-05-12T11:06:52.478272,4738,Negativo,22,3988,None,27,None
None,2018-05-12T11:06:47.238387,None,2018-05-12T11:06:54.998963,4739,Negativo,22,3989,None,27,None
None,2018-05-12T11:06:52.576173,None,2018-05-12T11:07:02.223350,4740,Negativo,22,3990,None,27,None
None,2018-05-12T11:06:55.094086,None,2018-05-12T11:07:08.283027,4741,Negativo,22,3991,None,27,None
None,2018-05-12T11:07:02.317940,None,2018-05-12T11:07:21.220007,4742,Positivo,22,3992,None,27,None
None,2018-05-12T11:07:08.380658,None,2018-05-12T11:07:25.685769,4743,Negativo,22,3993,None,27,None
None,2018-05-12T11:07:21.336631,None,2018-05-12T11:07:36.357633,4744,Neutro,22,3994,None,27,None
None,2018-05-12T11:07:25.785570,None,2018-05-12T11:07:40.065253,4745,Negativo,22,3995,None,27,None
None,2018-05-12T11:07:36.469630,None,2018-05-12T11:07:46.103333,4746,Neutro,22,3996,None,27,None
None,2018-05-12T11:07:40.162444,None,2018-05-12T11:07:53.853551,4747,Negativo,22,3997,None,27,None
None,2018-05-12T11:07:46.206963,None,2018-05-12T11:08:10.389087,4748,Neutro,22,3998,None,27,None
None,2018-05-12T11:07:53.954309,None,2018-05-12T11:08:15.646845,4749,Neutro,22,3999,None,27,None
None,2018-05-12T11:08:10.520212,None,2018-05-12T11:08:19.221210,4750,Neutro,22,4000,None,27,None
None,2018-05-12T11:08:15.745316,None,2018-05-12T11:08:25.937892,4751,Negativo,22,4001,None,27,None
None,2018-05-12T11:08:19.326241,None,2018-05-12T11:08:55.756687,4752,Negativo,22,4002,None,27,None
None,2018-05-12T11:08:26.249059,None,2018-05-12T11:08:59.400652,4753,Neutro,22,4003,None,27,None
None,2018-05-12T11:08:55.854621,None,2018-05-12T11:09:07.099941,4754,Neutro,22,4004,None,27,None
None,2018-05-12T11:08:59.509255,None,2018-05-12T11:09:16.188776,4755,Positivo,22,4005,None,27,None
None,2018-05-12T11:09:07.220911,None,2018-05-12T11:10:14.723798,4756,Negativo,22,4006,None,27,None
None,2018-05-12T11:09:16.280359,None,2018-05-12T11:10:27.031484,4757,Negativo,22,4007,None,27,None
None,2018-05-12T11:10:14.828165,None,2018-05-12T11:10:40.103855,4758,Neutro,22,4008,None,27,None
None,2018-05-12T11:10:27.123801,None,2018-05-12T11:11:01.759925,4759,Negativo,22,4009,None,27,None
None,2018-05-12T11:10:40.268203,None,2018-05-12T11:11:07.654877,4760,Negativo,22,4010,None,27,None
None,2018-05-12T11:11:01.873238,None,2018-05-12T11:11:11.410160,4761,Positivo,22,4011,None,27,None
None,2018-05-12T11:11:07.755881,None,2018-05-12T11:11:20.567766,4762,Neutro,22,4012,None,27,None
None,2018-05-12T11:11:11.503639,None,2018-05-12T11:11:37.711440,4763,Neutro,22,4013,None,27,None
None,2018-05-12T11:11:20.677639,None,2018-05-12T11:11:57.764563,4764,Neutro,22,4014,None,27,None
None,2018-05-12T11:11:37.839751,None,2018-05-12T11:12:07.902909,4765,Positivo,22,4015,None,27,None
None,2018-05-12T11:11:58.092692,None,2018-05-12T11:12:12.523002,4766,Negativo,22,4016,None,27,None
None,2018-05-12T11:12:08.010816,None,2018-05-12T11:12:45.319327,4767,Neutro,22,4017,None,27,None
None,2018-05-12T11:12:12.631388,None,2018-05-12T11:13:02.862123,4768,Neutro,22,4018,None,27,None
None,2018-05-12T11:12:45.414363,None,2018-05-12T11:13:13.505071,4769,Positivo,22,4019,None,27,None
None,2018-05-12T11:13:02.961827,None,2018-05-12T11:13:43.983452,4770,Neutro,22,4020,None,27,None
None,2018-05-12T11:13:13.607045,None,2018-05-12T11:13:52.804673,4771,Neutro,22,4021,None,27,None
None,2018-05-12T11:13:44.114258,None,2018-05-12T11:13:59.465101,4772,Positivo,22,4022,None,27,None
None,2018-05-12T11:13:53.116400,None,2018-05-12T11:14:13.616297,4773,Negativo,22,4023,None,27,None
None,2018-05-12T11:13:59.562996,None,2018-05-12T11:14:21.238378,4774,Neutro,22,4024,None,27,None
None,2018-05-12T11:14:13.724621,None,2018-05-12T11:14:29.877160,4775,Negativo,22,4025,None,27,None
None,2018-05-12T11:14:21.335561,None,2018-05-12T11:14:31.678115,4776,Negativo,22,4026,None,27,None
None,2018-05-12T11:14:29.981525,None,2018-05-12T11:14:42.618913,4777,Neutro,22,4027,None,27,None
None,2018-05-12T11:14:31.770271,None,2018-05-12T11:14:56.711576,4778,Neutro,22,4028,None,27,None
None,2018-05-12T11:14:42.784673,None,2018-05-12T11:15:00.093473,4779,Positivo,22,4029,None,27,None
None,2018-05-12T11:14:56.803126,None,2018-05-12T11:15:04.884041,4780,Neutro,22,4030,None,27,None
None,2018-05-12T11:15:00.201662,None,2018-05-12T11:15:13.892571,4781,Neutro,22,4031,None,27,None
None,2018-05-12T11:15:04.978596,None,2018-05-12T11:15:22.396431,4782,Negativo,22,4032,None,27,None
None,2018-05-12T11:15:13.986873,None,2018-05-12T11:15:28.355175,4783,Neutro,22,4033,None,27,None
None,2018-05-12T11:15:22.492615,None,2018-05-12T11:15:39.516177,4784,Negativo,22,4034,None,27,None
None,2018-05-12T11:15:28.454096,None,2018-05-12T11:15:46.062918,4785,Positivo,22,4035,None,27,None
None,2018-05-12T11:15:39.616641,None,2018-05-12T11:15:50.710815,4786,Negativo,22,4036,None,27,None
None,2018-05-12T11:15:46.156776,None,2018-05-12T11:15:56.711758,4787,Negativo,22,4037,None,27,None
None,2018-05-12T11:15:50.815990,None,2018-05-12T11:16:01.246756,4788,Neutro,22,4038,None,27,None
None,2018-05-12T11:15:56.808306,None,2018-05-12T11:16:08.188679,4789,Negativo,22,4039,None,27,None
None,2018-05-12T11:16:01.352101,None,2018-05-12T11:16:14.093034,4790,Negativo,22,4040,None,27,None
None,2018-05-12T11:16:08.277614,None,2018-05-12T11:16:20.621274,4791,Negativo,22,4041,None,27,None
None,2018-05-12T11:16:14.368960,None,2018-05-12T11:17:35.962136,4792,Negativo,22,4042,None,27,None
None,2018-05-12T11:16:20.713547,None,2018-05-12T11:17:54.647072,4793,Neutro,22,4043,None,27,None
None,2018-05-12T11:17:36.067736,None,2018-05-12T11:18:00.786695,4794,Neutro,22,4044,None,27,None
None,2018-05-12T11:17:54.761068,None,2018-05-12T11:18:26.361494,4795,Negativo,22,4045,None,27,None
None,2018-05-12T11:18:00.883900,None,2018-05-12T11:18:48.557334,4796,Neutro,22,4046,None,27,None
None,2018-05-12T11:18:26.469946,None,2018-05-12T11:19:02.475710,4797,Positivo,22,4047,None,27,None
None,2018-05-12T11:18:48.652777,None,2018-05-12T11:19:09.982278,4798,Neutro,22,4048,None,27,None
None,2018-05-12T11:19:02.576438,None,2018-05-12T11:19:39.761765,4799,Neutro,22,4049,None,27,None
None,2018-05-12T11:19:10.090543,None,2018-05-12T11:19:50.361728,4800,Negativo,22,4050,None,27,None
None,2018-05-12T11:19:39.862936,None,2018-05-12T11:19:56.204441,4801,Negativo,22,4051,None,27,None
None,2018-05-12T15:02:57.699865,None,2018-05-12T15:03:03.918414,4802,Neutro,22,4030,None,28,None
None,2018-05-12T15:02:57.770820,None,2018-05-12T15:03:13.495440,4803,Negativo,22,4031,None,28,None
None,2018-05-12T15:03:04.045399,None,2018-05-12T15:03:22.588874,4804,Negativo,22,4032,None,28,None
None,2018-05-12T15:03:13.620886,None,2018-05-12T15:03:34.882445,4805,Negativo,22,4033,None,28,None
None,2018-05-12T15:03:22.717143,None,2018-05-12T15:03:40.619821,4806,Neutro,22,4034,None,28,None
None,2018-05-12T15:03:35.033530,None,2018-05-12T15:03:44.564275,4807,Positivo,22,4035,None,28,None
None,2018-05-12T15:03:40.732910,None,2018-05-12T15:03:51.095192,4808,Positivo,22,4036,None,28,None
None,2018-05-12T15:03:44.673380,None,2018-05-12T15:03:55.979551,4809,Negativo,22,4037,None,28,None
None,2018-05-12T15:03:51.208311,None,2018-05-12T15:04:00.088432,4810,Positivo,22,4038,None,28,None
None,2018-05-12T15:03:56.116907,None,2018-05-12T15:04:15.335349,4811,Negativo,22,4039,None,28,None
None,2018-05-12T15:04:00.208740,None,2018-05-12T15:04:24.417978,4812,Negativo,22,4040,None,28,None
None,2018-05-12T15:04:15.458767,None,2018-05-12T15:04:33.067058,4813,Negativo,22,4041,None,28,None
None,2018-05-12T15:04:24.542568,None,2018-05-12T15:04:51.320997,4814,Negativo,22,4042,None,28,None
None,2018-05-12T15:04:33.194885,None,2018-05-12T15:04:53.517302,4815,Neutro,22,4043,None,28,None
None,2018-05-12T15:04:51.441708,None,2018-05-12T15:04:55.409060,4816,Neutro,22,4044,None,28,None
None,2018-05-12T15:04:53.646954,None,2018-05-12T15:04:58.452921,4817,Negativo,22,4045,None,28,None
None,2018-05-12T15:04:55.532644,None,2018-05-12T15:05:05.572237,4818,Neutro,22,4046,None,28,None
None,2018-05-12T15:04:58.626897,None,2018-05-12T15:05:09.321759,4819,Positivo,22,4047,None,28,None
None,2018-05-12T15:05:05.702440,None,2018-05-12T15:05:13.570447,4820,Neutro,22,4048,None,28,None
None,2018-05-12T15:05:09.436887,None,2018-05-12T15:05:19.282519,4821,Positivo,22,4049,None,28,None
None,2018-05-12T15:05:13.687328,None,2018-05-12T15:06:12.955150,4822,Negativo,22,4050,None,28,None
None,2018-05-12T15:05:19.398305,None,2018-05-12T15:06:34.258806,4823,Neutro,22,4051,None,28,None
None,2018-05-12T15:06:13.072120,None,2018-05-12T15:06:43.151910,4824,Neutro,22,4052,None,28,None
None,2018-05-12T15:06:34.392144,None,2018-05-12T15:06:50.214720,4825,Negativo,22,4053,None,28,None
None,2018-05-12T15:06:43.307211,None,2018-05-12T15:06:55.903071,4826,Neutro,22,4054,None,28,None
None,2018-05-12T15:06:50.335966,None,2018-05-12T15:06:59.737385,4827,Neutro,22,4055,None,28,None
None,2018-05-12T15:06:56.019338,None,2018-05-12T15:07:04.703620,4828,Neutro,22,4056,None,28,None
None,2018-05-12T15:06:59.863829,None,2018-05-12T15:07:13.162862,4829,Negativo,22,4057,None,28,None
None,2018-05-12T15:07:04.834724,None,2018-05-12T15:07:21.199175,4830,Negativo,22,4058,None,28,None
None,2018-05-12T15:07:13.272217,None,2018-05-12T15:07:31.404072,4831,Negativo,22,4059,None,28,None
None,2018-05-12T15:07:21.314051,None,2018-05-12T15:07:35.531434,4832,Neutro,22,4060,None,28,None
None,2018-05-12T15:07:31.528455,None,2018-05-12T15:07:40.800773,4833,Positivo,22,4061,None,28,None
None,2018-05-12T15:07:35.644347,None,2018-05-12T15:08:13.678928,4834,Neutro,22,4062,None,28,None
None,2018-05-12T15:07:40.915230,None,2018-05-12T15:08:18.833107,4835,Positivo,22,4063,None,28,None
None,2018-05-12T15:08:13.805542,None,2018-05-12T15:08:22.292370,4836,Neutro,22,4064,None,28,None
None,2018-05-12T15:08:18.960122,None,2018-05-12T15:08:30.142905,4837,Neutro,22,4065,None,28,None
None,2018-05-12T15:08:22.408775,None,2018-05-12T15:08:34.609255,4838,Positivo,22,4066,None,28,None
None,2018-05-12T15:08:30.257427,None,2018-05-12T15:08:39.332764,4839,Neutro,22,4067,None,28,None
None,2018-05-12T15:08:34.781183,None,2018-05-12T15:08:45.515164,4840,Neutro,22,4068,None,28,None
None,2018-05-12T15:08:39.453484,None,2018-05-12T15:08:48.142549,4841,Neutro,22,4069,None,28,None
None,2018-05-12T15:08:45.628890,None,2018-05-12T15:08:52.133304,4842,Positivo,22,4070,None,28,None
None,2018-05-12T15:08:48.268937,None,2018-05-12T15:16:41.792551,4843,Negativo,22,4071,None,28,None
None,2018-05-12T15:08:52.245735,None,2018-05-12T15:16:47.825152,4844,Positivo,22,4072,None,28,None
None,2018-05-12T15:16:41.935335,None,2018-05-12T15:16:51.333544,4845,Neutro,22,4073,None,28,None
None,2018-05-12T15:16:47.982102,None,2018-05-12T15:16:54.292857,4846,Neutro,22,4074,None,28,None
None,2018-05-12T15:16:51.447733,None,2018-05-12T15:16:59.359434,4847,Negativo,22,4075,None,28,None
None,2018-05-12T15:16:54.476494,None,2018-05-12T15:17:03.952638,4848,Positivo,22,4076,None,28,None
None,2018-05-12T15:16:59.491652,None,2018-05-12T15:17:07.496627,4849,Neutro,22,4077,None,28,None
None,2018-05-12T15:17:04.100889,None,2018-05-12T15:17:09.700695,4850,Positivo,22,4078,None,28,None
None,2018-05-12T15:17:07.621666,None,2018-05-12T15:17:14.814220,4851,Neutro,22,4079,None,28,None
None,2018-05-12T15:17:09.822982,None,2018-05-12T15:17:24.181283,4852,Negativo,22,4080,None,28,None
None,2018-05-12T15:17:14.955772,None,2018-05-12T15:17:27.775577,4853,Neutro,22,4081,None,28,None
None,2018-05-12T15:17:24.306467,None,2018-05-12T15:17:33.311044,4854,Negativo,22,4082,None,28,None
None,2018-05-12T15:17:27.938877,None,2018-05-12T15:17:42.969444,4855,Neutro,22,4083,None,28,None
None,2018-05-12T15:17:33.425144,None,2018-05-12T15:17:53.601942,4856,Negativo,22,4084,None,28,None
None,2018-05-12T15:17:43.089824,None,2018-05-12T15:17:56.438000,4857,Neutro,22,4085,None,28,None
None,2018-05-13T10:11:31.950485,None,2018-05-13T10:12:03.214279,4858,Neutro,22,4052,None,29,None
None,2018-05-13T10:11:31.987256,None,2018-05-13T10:12:16.043932,4859,Negativo,22,4053,None,29,None
None,2018-05-13T10:12:03.315401,None,2018-05-13T10:12:23.129351,4860,Positivo,22,4054,None,29,None
None,2018-05-13T10:12:16.176269,None,2018-05-13T10:12:30.881204,4861,Positivo,22,4055,None,29,None
None,2018-05-13T10:12:23.201147,None,2018-05-13T10:12:39.258236,4862,Negativo,22,4056,None,29,None
None,2018-05-13T10:12:30.973388,None,2018-05-13T10:12:53.878438,4863,Neutro,22,4057,None,29,None
None,2018-05-13T10:12:39.342497,None,2018-05-13T10:13:04.870551,4864,Positivo,22,4058,None,29,None
None,2018-05-13T10:12:53.978807,None,2018-05-13T10:13:18.273221,4865,Negativo,22,4059,None,29,None
None,2018-05-13T10:13:04.962593,None,2018-05-13T10:14:22.629706,4866,Neutro,22,4060,None,29,None
None,2018-05-13T10:13:18.365183,None,2018-05-13T10:14:33.787868,4867,Negativo,22,4061,None,29,None
None,2018-05-13T10:14:22.726305,None,2018-05-13T10:14:42.931236,4868,Positivo,22,4062,None,29,None
None,2018-05-13T10:14:33.874335,None,2018-05-13T10:14:49.546367,4869,Positivo,22,4063,None,29,None
None,2018-05-13T10:14:43.069679,None,2018-05-13T10:14:51.941310,4870,Positivo,22,4064,None,29,None
None,2018-05-13T10:14:49.633052,None,2018-05-13T10:15:17.585334,4871,Neutro,22,4065,None,29,None
None,2018-05-13T10:14:52.029818,None,2018-05-13T10:15:21.967371,4872,Positivo,22,4066,None,29,None
None,2018-05-13T10:15:17.700276,None,2018-05-13T10:15:27.976302,4873,Neutro,22,4067,None,29,None
None,2018-05-13T10:15:22.061095,None,2018-05-13T10:15:37.907979,4874,Neutro,22,4068,None,29,None
None,2018-05-13T10:15:28.073988,None,2018-05-13T10:15:40.386669,4875,Neutro,22,4069,None,29,None
None,2018-05-13T10:15:38.029988,None,2018-05-13T10:15:49.974066,4876,Neutro,22,4070,None,29,None
None,2018-05-13T10:15:40.491464,None,2018-05-13T10:15:58.809347,4877,Neutro,22,4071,None,29,None
None,2018-05-13T10:15:50.067430,None,2018-05-13T10:16:07.831809,4878,Neutro,22,4072,None,29,None
None,2018-05-13T10:15:58.945042,None,2018-05-13T10:16:10.865539,4879,Neutro,22,4073,None,29,None
None,2018-05-13T10:16:07.954687,None,2018-05-13T10:16:14.685410,4880,Neutro,22,4074,None,29,None
None,2018-05-13T10:16:10.950150,None,2018-05-13T10:16:20.721659,4881,Neutro,22,4075,None,29,None
None,2018-05-13T10:16:14.763471,None,2018-05-13T10:16:25.259120,4882,Neutro,22,4076,None,29,None
None,2018-05-13T10:16:20.841083,None,2018-05-13T10:16:32.978259,4883,Neutro,22,4077,None,29,None
None,2018-05-13T10:16:25.340199,None,2018-05-13T10:16:35.478571,4884,Positivo,22,4078,None,29,None
None,2018-05-13T10:16:33.064357,None,2018-05-13T10:16:40.443072,4885,Neutro,22,4079,None,29,None
None,2018-05-13T10:16:35.572564,None,2018-05-13T10:16:45.166639,4886,Negativo,22,4080,None,29,None
None,2018-05-13T10:16:40.527001,None,2018-05-13T10:16:48.715393,4887,Neutro,22,4081,None,29,None
None,2018-05-13T10:16:45.264285,None,2018-05-13T10:16:58.255664,4888,Neutro,22,4082,None,29,None
None,2018-05-13T10:16:48.827425,None,2018-05-13T10:17:09.982350,4889,Negativo,22,4083,None,29,None
None,2018-05-13T10:16:58.341920,None,2018-05-13T10:17:25.733439,4890,Negativo,22,4084,None,29,None
None,2018-05-13T10:17:10.082448,None,2018-05-13T10:19:13.821060,4891,Neutro,22,4085,None,29,None
None,2018-05-13T10:17:25.837458,None,2018-05-13T10:19:17.643919,4892,Positivo,22,4086,None,29,None
None,2018-05-13T10:19:13.902508,None,2018-05-13T10:19:19.491206,4893,Positivo,22,4087,None,29,None
None,2018-05-13T10:19:17.749835,None,2018-05-13T10:19:27.314773,4894,Neutro,22,4088,None,29,None
None,2018-05-13T10:19:19.567155,None,2018-05-13T10:19:29.207525,4895,Positivo,22,4089,None,29,None
None,2018-05-13T10:19:27.425857,None,2018-05-13T10:19:32.066938,4896,Neutro,22,4090,None,29,None
None,2018-05-13T10:19:29.274508,None,2018-05-13T10:19:40.390377,4897,Neutro,22,4091,None,29,None
None,2018-05-13T10:19:32.156790,None,2018-05-13T10:19:46.191560,4898,Neutro,22,4092,None,29,None
None,2018-05-13T10:19:40.480224,None,2018-05-13T10:20:05.783800,4899,Negativo,22,4093,None,29,None
None,2018-05-13T10:19:46.277377,None,2018-05-13T10:20:10.625306,4900,Neutro,22,4094,None,29,None
None,2018-05-13T10:20:05.895950,None,2018-05-13T10:20:19.149234,4901,Neutro,22,4095,None,29,None
None,2018-05-13T10:20:10.711954,None,2018-05-13T10:20:33.487360,4902,Neutro,22,4096,None,29,None
None,2018-05-13T10:20:19.249248,None,2018-05-13T10:20:41.061347,4903,Neutro,22,4097,None,29,None
None,2018-05-13T10:20:33.582572,None,2018-05-13T10:20:50.467723,4904,Negativo,22,4098,None,29,None
None,2018-05-13T10:20:41.129896,None,2018-05-13T10:21:06.013981,4905,Neutro,22,4099,None,29,None
None,2018-05-13T10:20:50.549772,None,2018-05-13T10:21:16.731465,4906,Negativo,22,4100,None,29,None
None,2018-05-13T10:21:06.114799,None,2018-05-13T10:21:33.195345,4907,Neutro,22,4101,None,29,None
None,2018-05-13T10:21:16.818444,None,2018-05-13T10:21:39.739296,4908,Neutro,22,4102,None,29,None
None,2018-05-13T10:21:33.278044,None,2018-05-13T10:21:47.851471,4909,Negativo,22,4103,None,29,None
None,2018-05-13T10:21:39.834121,None,2018-05-13T10:21:53.120028,4910,Neutro,22,4104,None,29,None
None,2018-05-13T10:21:47.964103,None,2018-05-13T10:22:02.108607,4911,Neutro,22,4105,None,29,None
None,2018-05-13T10:21:53.255843,None,2018-05-13T10:22:14.062031,4912,Neutro,22,4106,None,29,None
None,2018-05-13T10:22:02.201622,None,2018-05-13T10:22:23.039025,4913,Neutro,22,4107,None,29,None
None,2018-05-13T10:22:14.169393,None,2018-05-13T10:22:47.024021,4914,Neutro,22,4108,None,29,None
None,2018-05-13T10:22:23.129489,None,2018-05-13T10:22:54.919571,4915,Positivo,22,4109,None,29,None
None,2018-05-13T10:22:47.140469,None,2018-05-13T10:23:07.844328,4916,Negativo,22,4110,None,29,None
None,2018-05-13T10:22:55.016185,None,2018-05-13T10:23:15.736426,4917,Neutro,22,4111,None,29,None
None,2018-05-13T10:23:07.939759,None,2018-05-13T10:23:20.116782,4918,Positivo,22,4112,None,29,None
None,2018-05-13T10:23:15.822801,None,2018-05-13T10:23:31.322127,4919,Negativo,22,4113,None,29,None
None,2018-05-13T10:23:20.209871,None,2018-05-13T10:23:35.504782,4920,Positivo,22,4114,None,29,None
None,2018-05-13T10:23:31.438971,None,2018-05-13T10:23:42.473689,4921,Neutro,22,4115,None,29,None
None,2018-05-13T10:23:35.609496,None,2018-05-13T10:23:50.508397,4922,Neutro,22,4116,None,29,None
None,2018-05-13T10:23:42.581983,None,2018-05-13T10:23:56.437846,4923,Neutro,22,4117,None,29,None
None,2018-05-13T10:23:50.601394,None,2018-05-13T10:23:59.035600,4924,Positivo,22,4118,None,29,None
None,2018-05-13T10:23:56.532332,None,2018-05-13T10:24:05.956039,4925,Neutro,22,4119,None,29,None
None,2018-05-13T10:23:59.131005,None,2018-05-13T10:24:11.440692,4926,Positivo,22,4120,None,29,None
None,2018-05-13T10:24:06.055935,None,2018-05-13T10:24:17.609269,4927,Positivo,22,4121,None,29,None
None,2018-05-13T10:23:59.833935,None,2018-05-13T10:24:36.605240,4928,Neutro,22,4074,None,30,None
None,2018-05-13T10:23:59.873694,None,2018-05-13T10:24:43.296379,4929,Negativo,22,4075,None,30,None
None,2018-05-13T10:24:36.760423,None,2018-05-13T10:25:00.310457,4930,Positivo,22,4076,None,30,None
None,2018-05-13T10:24:43.369238,None,2018-05-13T10:25:08.030336,4931,Neutro,22,4077,None,30,None
None,2018-05-13T10:25:00.436198,None,2018-05-13T10:25:10.189623,4932,Positivo,22,4078,None,30,None
None,2018-05-13T10:25:08.202118,None,2018-05-13T10:25:23.621146,4933,Negativo,22,4079,None,30,None
None,2018-05-13T10:25:10.333754,None,2018-05-13T10:25:34.815402,4934,Negativo,22,4080,None,30,None
None,2018-05-13T10:25:23.777251,None,2018-05-13T10:25:38.722495,4935,Neutro,22,4081,None,30,None
None,2018-05-13T10:25:34.949211,None,2018-05-13T10:26:13.018833,4936,Negativo,22,4082,None,30,None
None,2018-05-13T10:25:38.869257,None,2018-05-13T10:26:33.021781,4937,Negativo,22,4083,None,30,None
None,2018-05-13T10:26:13.182555,None,2018-05-13T10:26:44.996380,4938,Negativo,22,4084,None,30,None
None,2018-05-13T10:26:33.243484,None,2018-05-13T10:26:48.767355,4939,Neutro,22,4085,None,30,None
None,2018-05-13T10:26:45.127361,None,2018-05-13T10:26:53.091535,4940,Positivo,22,4086,None,30,None
