task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__Tweet,taskinfo__id_str
0,2018-05-10T11:18:54.597841,4315,"{""Tweet"": ""@blasradio Para este Madrid, favorito como el que m\u00e1s, independientemente de como vaya en liga, el peor rival posible es el Bar\u00e7a a doble partido (no a uno) y la falta de ant\u00eddoto para parar a Messi en el Bernab\u00e9u. Ni en el mejor momento de Zidane (abril-mayo 2016), pudo hacerlo."", ""id_str"": ""9,71392828839531E+017""}",3,0.0,22,0,completed,"@blasradio Para este Madrid, favorito como el que más, independientemente de como vaya en liga, el peor rival posible es el Barça a doble partido (no a uno) y la falta de antídoto para parar a Messi en el Bernabéu. Ni en el mejor momento de Zidane (abril-mayo 2016), pudo hacerlo.","9,71392828839531E+017"
0,2018-05-10T11:18:54.656618,4316,"{""Tweet"": ""Si jugamos como contra el Barca al villareal le ganamos\ud83d\ude4f\ud83d\udc9b\ud83d\udc99"", ""id_str"": ""9,7139281278788E+017""}",3,0.0,22,0,completed,Si jugamos como contra el Barca al villareal le ganamos🙏💛💙,"9,7139281278788E+017"
0,2018-05-10T11:18:54.717090,4317,"{""Tweet"": ""Luis Su\u00e1rez advierte: la oferta que saca a un intocable del Bar\u00e7a en verano https://t.co/thbaqV1yAj"", ""id_str"": ""9,71392692545573E+017""}",3,0.0,22,0,completed,Luis Suárez advierte: la oferta que saca a un intocable del Barça en verano https://t.co/thbaqV1yAj,"9,71392692545573E+017"
0,2018-05-10T11:18:54.771897,4318,"{""Tweet"": ""La #EuropeaLeague el #Atl\u00e9tico se la tiene que tomar como una v\u00eda para seguir aumentando sus ingresos que impidan que al final los millonarios del #PSG nos puedan quitar a nuestras estrellas."", ""id_str"": ""9,71392651491672E+017""}",3,0.0,22,0,completed,La #EuropeaLeague el #Atlético se la tiene que tomar como una vía para seguir aumentando sus ingresos que impidan que al final los millonarios del #PSG nos puedan quitar a nuestras estrellas.,"9,71392651491672E+017"
0,2018-05-10T11:18:54.826304,4319,"{""Tweet"": ""@saguilarcom Y de k vale cumplir siemore salimos maltratados en prensa y despu\u00e9s les ponemos la cana. Venga ya!!!! Que se jueguen la coma al poker el @FCBarcelona y @FCF_CAT ."", ""id_str"": ""9,71392609871712E+017""}",3,0.0,22,0,completed,@saguilarcom Y de k vale cumplir siemore salimos maltratados en prensa y después les ponemos la cana. Venga ya!!!! Que se jueguen la coma al poker el @FCBarcelona y @FCF_CAT .,"9,71392609871712E+017"
0,2018-05-10T11:18:54.886697,4320,"{""Tweet"": ""Igual que el Madrid al PSG el Chelsea manda al Bar\u00e7a el Chelsea manda al Bar\u00e7a el Chelsea manda al Bar\u00e7a al carrer"", ""id_str"": ""9,71392538623005E+017""}",3,0.0,22,0,completed,Igual que el Madrid al PSG el Chelsea manda al Barça el Chelsea manda al Barça el Chelsea manda al Barça al carrer,"9,71392538623005E+017"
0,2018-05-10T11:18:54.944995,4321,"{""Tweet"": ""@treska33 Por favor, insultas mas a los cul\u00e9s diciendo q el pedrerol el del Bar\u00e7a q diciendonos culerdos... todos sabemos q el veletrol es mas mandril q su florentineza"", ""id_str"": ""9,71392537519849E+017""}",3,0.0,22,0,completed,"@treska33 Por favor, insultas mas a los culés diciendo q el pedrerol el del Barça q diciendonos culerdos... todos sabemos q el veletrol es mas mandril q su florentineza","9,71392537519849E+017"
0,2018-05-10T11:18:55.005433,4322,"{""Tweet"": ""Se que este a\u00f1o me va a ir mal porque en \u00e9poca de parciales ni bola al estudio solo #Mundial y #Messi ,\u26bd\ufe0f\ud83d\ude0d"", ""id_str"": ""9,71392519203426E+017""}",3,0.0,22,0,completed,"Se que este año me va a ir mal porque en época de parciales ni bola al estudio solo #Mundial y #Messi ,⚽️😍","9,71392519203426E+017"
0,2018-05-10T11:18:55.064106,4323,"{""Tweet"": ""@AS_Manolete En la Juve, estuvo de vacaciones, cedido por el Bar\u00e7a."", ""id_str"": ""9,71392494159192E+017""}",3,0.0,22,0,completed,"@AS_Manolete En la Juve, estuvo de vacaciones, cedido por el Barça.","9,71392494159192E+017"
0,2018-05-10T11:18:55.125286,4324,"{""Tweet"": ""@Cristina_VeMu @ToniCAT1963 @LluisMascaro @sport \u00bfAquellos casi atracos al Bar\u00e7a?, no se que di\u00f3 mas pena si el festivald e piscinas de Drogba o los 4 penaltis tangados al bar\u00e7a en el 6-1, 4 putos penaltis sin pitar colega, 4! https://t.co/UdaDhtXaiR"", ""id_str"": ""9,71392417395102E+017""}",3,0.0,22,0,completed,"@Cristina_VeMu @ToniCAT1963 @LluisMascaro @sport ¿Aquellos casi atracos al Barça?, no se que dió mas pena si el festivald e piscinas de Drogba o los 4 penaltis tangados al barça en el 6-1, 4 putos penaltis sin pitar colega, 4! https://t.co/UdaDhtXaiR","9,71392417395102E+017"
0,2018-05-10T11:18:55.187501,4325,"{""Tweet"": ""El 14 todos viendo el supercl\u00e1sico. Yo el 14 voy a ver al Bar\u00e7a \u26bd\ud83e\udd19"", ""id_str"": ""9,71392409983685E+017""}",3,0.0,22,0,completed,El 14 todos viendo el superclásico. Yo el 14 voy a ver al Barça ⚽🤙,"9,71392409983685E+017"
0,2018-05-10T11:18:55.245892,4326,"{""Tweet"": ""Grand\u00edsimo. Y esto nunca lo comprender\u00e1 un t\u00edo de Badajoz que es del Bar\u00e7a o uno de Albacete que es del Madrid, que no intenten vendernos la moto porque no cuela. https://t.co/EORezRdTqs"", ""id_str"": ""9,71392405298729E+017""}",3,0.0,22,0,completed,"Grandísimo. Y esto nunca lo comprenderá un tío de Badajoz que es del Barça o uno de Albacete que es del Madrid, que no intenten vendernos la moto porque no cuela. https://t.co/EORezRdTqs","9,71392405298729E+017"
0,2018-05-10T11:18:55.306430,4327,"{""Tweet"": ""Dedicado para:\n@Trigueros17 \n@FCBarcelona https://t.co/V2PkAisZ0F"", ""id_str"": ""9,71392388542423E+017""}",3,0.0,22,0,completed,"Dedicado para:
@Trigueros17 
@FCBarcelona https://t.co/V2PkAisZ0F","9,71392388542423E+017"
0,2018-05-10T11:18:55.365583,4328,"{""Tweet"": ""@miguelfar07 @DanLens Yo del Barca me quedar\u00eda con Rakitic... es lindo y as\u00ed de rubio m\u00e1s"", ""id_str"": ""9,71392308057952E+017""}",3,0.0,22,0,completed,@miguelfar07 @DanLens Yo del Barca me quedaría con Rakitic... es lindo y así de rubio más,"9,71392308057952E+017"
0,2018-05-10T11:18:55.425858,4329,"{""Tweet"": ""La oportunidad que el Bar\u00e7a le debe a Carles Ale\u00f1\u00e1 https://t.co/ZIklvLINQy"", ""id_str"": ""9,71392283919692E+017""}",3,0.0,22,0,completed,La oportunidad que el Barça le debe a Carles Aleñá https://t.co/ZIklvLINQy,"9,71392283919692E+017"
0,2018-05-10T11:18:55.483914,4330,"{""Tweet"": ""#MERCADO | Los tres jugadores del Bar\u00e7a que Mourinho pretende fichar en verano | 90 min https://t.co/wL8S7UiHkE"", ""id_str"": ""9,71392260901409E+017""}",3,0.0,22,0,completed,#MERCADO | Los tres jugadores del Barça que Mourinho pretende fichar en verano | 90 min https://t.co/wL8S7UiHkE,"9,71392260901409E+017"
0,2018-05-10T11:18:55.545978,4331,"{""Tweet"": ""una opini\u00f3n deja de ser una opini\u00f3n cuando, oprime/ofende a una persona o a un colectivo hostia, una opini\u00f3n es decir que para ti el Bar\u00e7a es mejor que el Madrid no decir que los homosexuales no son normales, que sois gilipollas y no es una opini\u00f3n es una afirmaci\u00f3n."", ""id_str"": ""9,71392244518449E+017""}",3,0.0,22,0,completed,"una opinión deja de ser una opinión cuando, oprime/ofende a una persona o a un colectivo hostia, una opinión es decir que para ti el Barça es mejor que el Madrid no decir que los homosexuales no son normales, que sois gilipollas y no es una opinión es una afirmación.","9,71392244518449E+017"
0,2018-05-10T11:18:55.604644,4332,"{""Tweet"": ""Cuenta la Leyenda que Todo comenz\u00f3 hace 17 A\u00f1os......Perd\u00f3n #Twitter pero 280 caracteres es un verdadero Insulto para poder Describir al Mago, al Redentor, al Ilusionista, al Mejor Jugador de F\u00fatbol que han visto mis ojos, al D10S, a #Messi \n1 \u2764 1 Playera y 1 Club #SimplyTheBest https://t.co/3D1V0yhAtH"", ""id_str"": ""9,7139223636888E+017""}",3,0.0,22,0,completed,"Cuenta la Leyenda que Todo comenzó hace 17 Años......Perdón #Twitter pero 280 caracteres es un verdadero Insulto para poder Describir al Mago, al Redentor, al Ilusionista, al Mejor Jugador de Fútbol que han visto mis ojos, al D10S, a #Messi 
1 ❤ 1 Playera y 1 Club #SimplyTheBest https://t.co/3D1V0yhAtH","9,7139223636888E+017"
0,2018-05-10T11:18:55.666929,4333,"{""Tweet"": ""@diablillocule14 @InvictosSomos Hablamos de Cristiano, no? Y si hablamos de robos mira bien los del barca, cuanto se tardaron en marcarles penal? Expulsiones? Hablamos de Cristiano campe\u00f3n, ah\u00ed solo sale dos veces NAJAJJAJAJA si dices que todos regalados"", ""id_str"": ""9,71392213505716E+017""}",3,0.0,22,0,completed,"@diablillocule14 @InvictosSomos Hablamos de Cristiano, no? Y si hablamos de robos mira bien los del barca, cuanto se tardaron en marcarles penal? Expulsiones? Hablamos de Cristiano campeón, ahí solo sale dos veces NAJAJJAJAJA si dices que todos regalados","9,71392213505716E+017"
0,2018-05-10T11:18:55.737350,4334,"{""Tweet"": ""@David21ca @titomito15 @Borja_Aranda_ Pero porque la ganase el Atm o porque la perdiera el Bar\u00e7a...?"", ""id_str"": ""9,71392204475429E+017""}",3,0.0,22,0,completed,@David21ca @titomito15 @Borja_Aranda_ Pero porque la ganase el Atm o porque la perdiera el Barça...?,"9,71392204475429E+017"
0,2018-05-10T11:18:55.809456,4335,"{""Tweet"": ""@marca se le viene bayern barca y madrid y ya esta adelantando las excusas muy inteligente se\u00f1or pep"", ""id_str"": ""9,71392201463861E+017""}",3,0.0,22,0,completed,@marca se le viene bayern barca y madrid y ya esta adelantando las excusas muy inteligente señor pep,"9,71392201463861E+017"
0,2018-05-10T11:18:55.869887,4336,"{""Tweet"": ""@juliovillagomez El t\u00edpico indiecito q habla pestes del mas Glorioso Club de su ciudad  y de la historia del Ecuador, q se hace hincha d clubes d otra ciudad para llamar la atenci\u00f3n y sentirse aceptado, pero aparte anda con camiseta del Barca d Espa\u00f1a!"", ""id_str"": ""9,7139219986588E+017""}",3,0.0,22,0,completed,"@juliovillagomez El típico indiecito q habla pestes del mas Glorioso Club de su ciudad  y de la historia del Ecuador, q se hace hincha d clubes d otra ciudad para llamar la atención y sentirse aceptado, pero aparte anda con camiseta del Barca d España!","9,7139219986588E+017"
0,2018-05-10T11:18:55.930421,4337,"{""Tweet"": ""El Bar\u00e7a Lassa deja casi vac\u00eda la enfermer\u00eda https://t.co/3GW4v1bJ9Q por @jbatalla7 https://t.co/YqMnW5rtxz"", ""id_str"": ""9,71392181788381E+017""}",3,0.0,22,0,completed,El Barça Lassa deja casi vacía la enfermería https://t.co/3GW4v1bJ9Q por @jbatalla7 https://t.co/YqMnW5rtxz,"9,71392181788381E+017"
0,2018-05-10T11:18:55.988419,4338,"{""Tweet"": ""@AS_Manolete No tranquilo que el chollo del atleti este a\u00f1o no est\u00e1"", ""id_str"": ""9,71392173248799E+017""}",3,0.0,22,0,completed,@AS_Manolete No tranquilo que el chollo del atleti este año no está,"9,71392173248799E+017"
0,2018-05-10T11:18:56.048603,4339,"{""Tweet"": ""NO ESTOY PSICOLOGICAMENTE PREPARADO PARA QUE EL BAR\u00c7A DEJE ARAFUE AL CHELSEA. \ud83d\ude14\ud83d\udc99\n#UCL"", ""id_str"": ""9,71392144673034E+017""}",3,0.0,22,0,completed,"NO ESTOY PSICOLOGICAMENTE PREPARADO PARA QUE EL BARÇA DEJE ARAFUE AL CHELSEA. 😔💙
#UCL","9,71392144673034E+017"
0,2018-05-10T11:18:56.108738,4340,"{""Tweet"": ""Esto del f\u00fatbol es as\u00ed, te suben y bajan a la vez, seg\u00fan sople el viento y de 0 a a100 de un cohete espacial, decir fiasco a Emery, por perder contra dos equipitos...como Bar\u00e7a y Madrid, con el primero, la vuelta.....y contra el RM no ten\u00eda a su m\u00e1xima estrella, pues vale..."", ""id_str"": ""9,71392123118457E+017""}",3,0.0,22,0,completed,"Esto del fútbol es así, te suben y bajan a la vez, según sople el viento y de 0 a a100 de un cohete espacial, decir fiasco a Emery, por perder contra dos equipitos...como Barça y Madrid, con el primero, la vuelta.....y contra el RM no tenía a su máxima estrella, pues vale...","9,71392123118457E+017"
0,2018-05-10T11:18:56.169790,4341,"{""Tweet"": ""@peperezp @sport MESSI tira del carro del Bar\u00e7a y cuando se vaya veremos a ver... al igual que cuando se vaya CR del Madrid ... el d\u00eda que se retiren el f\u00fatbol cambia por completo"", ""id_str"": ""9,71392086867104E+017""}",3,0.0,22,0,completed,@peperezp @sport MESSI tira del carro del Barça y cuando se vaya veremos a ver... al igual que cuando se vaya CR del Madrid ... el día que se retiren el fútbol cambia por completo,"9,71392086867104E+017"
0,2018-05-10T11:18:56.228036,4342,"{""Tweet"": ""@Albiazules @DWunderkammern @recreoficial @AytoHuelva Es el titular f\u00e1cil. No se preocupan de leer la letra peque\u00f1a. Claro, dedican tanto tpo a Madrid y Bar\u00e7a q para q se van a infornar"", ""id_str"": ""9,7139206770747E+017""}",3,0.0,22,0,completed,"@Albiazules @DWunderkammern @recreoficial @AytoHuelva Es el titular fácil. No se preocupan de leer la letra pequeña. Claro, dedican tanto tpo a Madrid y Barça q para q se van a infornar","9,7139206770747E+017"
0,2018-05-10T11:18:56.288997,4343,"{""Tweet"": ""@MarielyJv @VenezuelaCule @LuisOmarTapia Al final el City de Hoy nombre por nombre no es Bar\u00e7a de la \u00e9poca de Pep, es un equipo discreto en nombres que ha estado jugando muy bien en conjunto. La locura del mercado es la q hace ver esa nomina as\u00ed, a parte q se busco excelentes suplentes."", ""id_str"": ""9,71392031712039E+017""}",3,0.0,22,0,completed,"@MarielyJv @VenezuelaCule @LuisOmarTapia Al final el City de Hoy nombre por nombre no es Barça de la época de Pep, es un equipo discreto en nombres que ha estado jugando muy bien en conjunto. La locura del mercado es la q hace ver esa nomina así, a parte q se busco excelentes suplentes.","9,71392031712039E+017"
0,2018-05-10T11:18:56.348029,4344,"{""Tweet"": ""El Bar\u00e7a fue a por Verratti y a por di Maria. Despu\u00e9s de lo de ayer, menos mal que no cerraron nada"", ""id_str"": ""9,71391959867822E+017""}",3,0.0,22,0,completed,"El Barça fue a por Verratti y a por di Maria. Después de lo de ayer, menos mal que no cerraron nada","9,71391959867822E+017"
0,2018-05-10T11:18:56.408773,4345,"{""Tweet"": ""ESTA TARDE a las 18:45 se juega la SUPERCOPA DE CATALUNYA entre el Espanyol de Cornell\u00e1 y el @FCBarcelona_es \nPuedes seguirlo a trav\u00e9s de Youtube (Canal Oficial del Bar\u00e7a), Facebook Live (FC Barcelona), FCBarcelona APP, Bar\u00e7aTV o @tv3cat"", ""id_str"": ""9,71391953224045E+017""}",3,0.0,22,0,completed,"ESTA TARDE a las 18:45 se juega la SUPERCOPA DE CATALUNYA entre el Espanyol de Cornellá y el @FCBarcelona_es 
Puedes seguirlo a través de Youtube (Canal Oficial del Barça), Facebook Live (FC Barcelona), FCBarcelona APP, BarçaTV o @tv3cat","9,71391953224045E+017"
0,2018-05-10T11:18:56.470793,4346,"{""Tweet"": ""A 2 a\u00f1os de su ida, despu\u00e9s de echar al Bar\u00e7a de la Champions el a\u00f1o pasado con partidazo y llegando a la final, tu valoraci\u00f3n es claramente objetiva\ud83d\ude44 https://t.co/foOuz9o0oh"", ""id_str"": ""9,71391930981548E+017""}",3,0.0,22,0,completed,"A 2 años de su ida, después de echar al Barça de la Champions el año pasado con partidazo y llegando a la final, tu valoración es claramente objetiva🙄 https://t.co/foOuz9o0oh","9,71391930981548E+017"
0,2018-05-10T11:18:56.530133,4347,"{""Tweet"": ""Esto del f\u00fatbol es as\u00ed, te suben y bajan a la vez, seg\u00fan sople el viento y de 0 a a100 de un cohete espacial, decir fiasco a Emery, por perder contra dos equipitos...como Bar\u00e7a y Madrid, con el primero, la vuelta.....y contra el RM no ten\u00eda a su m\u00e1xima estrella..@amaliomoratalla"", ""id_str"": ""9,71391899658539E+017""}",3,0.0,22,0,completed,"Esto del fútbol es así, te suben y bajan a la vez, según sople el viento y de 0 a a100 de un cohete espacial, decir fiasco a Emery, por perder contra dos equipitos...como Barça y Madrid, con el primero, la vuelta.....y contra el RM no tenía a su máxima estrella..@amaliomoratalla","9,71391899658539E+017"
0,2018-05-10T11:18:56.597827,4348,"{""Tweet"": ""@saracsanchezp @victoramaya @infocracia Totalmente de acuerdo contigo. Cual sociedad civil? El mismo grupo de borregos apoyando a l\u00edderes politicos que han entregado el pais. Como decian mis abuelos\""la misma barca atravesando diferentes r\u00edos\"""", ""id_str"": ""9,71391873859416E+017""}",3,0.0,22,0,completed,"@saracsanchezp @victoramaya @infocracia Totalmente de acuerdo contigo. Cual sociedad civil? El mismo grupo de borregos apoyando a líderes politicos que han entregado el pais. Como decian mis abuelos""la misma barca atravesando diferentes ríos""","9,71391873859416E+017"
0,2018-05-10T11:18:56.662124,4349,"{""Tweet"": ""Reci\u00e9n me compro el conjunto del Bar\u00e7a y ya sale otro mejor... Y bueno a gastar de nuevo se a dicho"", ""id_str"": ""9,71391802195538E+017""}",3,0.0,22,0,completed,Recién me compro el conjunto del Barça y ya sale otro mejor... Y bueno a gastar de nuevo se a dicho,"9,71391802195538E+017"
0,2018-05-10T11:18:56.721290,4350,"{""Tweet"": ""\ud83d\udcb0 MERCADO Los tres jugadores del Bar\u00e7a que Mourinho pretende fichar en verano \u2b07\ufe0f\u2b07\ufe0f https://t.co/o55JLjrCvT"", ""id_str"": ""9,7139165104955E+017""}",3,0.0,22,0,completed,💰 MERCADO Los tres jugadores del Barça que Mourinho pretende fichar en verano ⬇️⬇️ https://t.co/o55JLjrCvT,"9,7139165104955E+017"
0,2018-05-10T11:18:56.788214,4351,"{""Tweet"": ""@lluisizquierdo Para que luego quit\u00e9is m\u00e9ritos al Atleti del Cholo lo que ha hecho estos a\u00f1os"", ""id_str"": ""9,71391506769686E+017""}",3,0.0,22,0,completed,@lluisizquierdo Para que luego quitéis méritos al Atleti del Cholo lo que ha hecho estos años,"9,71391506769686E+017"
0,2018-05-10T11:18:56.860250,4352,"{""Tweet"": ""@AS_Manolete No me hab\u00eda enterado de que el  Bar\u00e7a ya est\u00e1 clasificado. Gracias por la informaci\u00f3n. \u00bfC\u00f3mo qued\u00f3 el partido de vuelta?"", ""id_str"": ""9,71391481075458E+017""}",3,0.0,22,0,completed,@AS_Manolete No me había enterado de que el  Barça ya está clasificado. Gracias por la información. ¿Cómo quedó el partido de vuelta?,"9,71391481075458E+017"
0,2018-05-10T11:18:56.938945,4353,"{""Tweet"": ""@putotrolaso @swivelFCB @LluisMascaro @sport El que tir\u00f3 la liga en septiembre el a\u00f1o pasado fue el Bar\u00e7a nene."", ""id_str"": ""9,71391428042609E+017""}",3,0.0,22,0,completed,@putotrolaso @swivelFCB @LluisMascaro @sport El que tiró la liga en septiembre el año pasado fue el Barça nene.,"9,71391428042609E+017"
0,2018-05-10T11:18:57.008480,4354,"{""Tweet"": ""Al final ser\u00e0 materialment impossible estar d\u2019acord en res amb aquesta dona........Ah no, que \u00e9s del Bar\u00e7a com jo, per\u00f2 segur que a ella li agrada com juga Andr\u00e9 Gomes \ud83d\ude43 https://t.co/WhmmelmAy4"", ""id_str"": ""9,71391401534677E+017""}",3,0.0,22,0,completed,"Al final serà materialment impossible estar d’acord en res amb aquesta dona........Ah no, que és del Barça com jo, però segur que a ella li agrada com juga André Gomes 🙃 https://t.co/WhmmelmAy4","9,71391401534677E+017"
0,2018-05-10T11:18:57.073339,4355,"{""Tweet"": ""Con este Atleti, este Sevilla y la competitividad de equipos como Eibar, Girona o Getafe, Emery no acaba ni octavo."", ""id_str"": ""9,71391377379652E+017""}",3,0.0,22,0,completed,"Con este Atleti, este Sevilla y la competitividad de equipos como Eibar, Girona o Getafe, Emery no acaba ni octavo.","9,71391377379652E+017"
0,2018-05-10T11:18:57.141598,4356,"{""Tweet"": ""Pavor tengo que ahora los del #PSG miren hacia el #Atl\u00e9tico y vengan a por #Simeone, #Oblak y #Griezmann. Tienen tanto dinero que son capaces de cuambiar cualquier opini\u00f3n de seguir siendo #cholistas."", ""id_str"": ""9,71391356139655E+017""}",3,0.0,22,0,completed,"Pavor tengo que ahora los del #PSG miren hacia el #Atlético y vengan a por #Simeone, #Oblak y #Griezmann. Tienen tanto dinero que son capaces de cuambiar cualquier opinión de seguir siendo #cholistas.","9,71391356139655E+017"
0,2018-05-10T11:18:57.211853,4357,"{""Tweet"": ""@moscu_toronto Pues cuando era peque\u00f1ito era del Bar\u00e7a... Luego dej\u00f3 de interesarme... \ud83d\ude01"", ""id_str"": ""9,71391254591402E+017""}",3,0.0,22,0,completed,@moscu_toronto Pues cuando era pequeñito era del Barça... Luego dejó de interesarme... 😁,"9,71391254591402E+017"
0,2018-05-10T11:18:57.285896,4358,"{""Tweet"": ""ULTIMA HORA: EL PRESIDENTE DEL PSG LE OFRECE AL BAR\u00c7A REGALAR A NEYMAR MAS LA TORRE EIFFIEL POR MESSI"", ""id_str"": ""9,71391192624714E+017""}",3,0.0,22,0,completed,ULTIMA HORA: EL PRESIDENTE DEL PSG LE OFRECE AL BARÇA REGALAR A NEYMAR MAS LA TORRE EIFFIEL POR MESSI,"9,71391192624714E+017"
0,2018-05-10T11:18:57.350693,4359,"{""Tweet"": ""Me pregunto pq en @JugoneslaSexta, @jpedrerol no habla de q el PSG sali\u00f3 sin tensi\u00f3n , sin ganas etc...y dicen q fue el Madrid el q no los dej\u00f3,en cambio, el Domingo critican al Atl\u00e9tico por lo mismo q hizo el PSG pero no alaban al Bar\u00e7a por no dejarles jugar"", ""id_str"": ""9,71391162807456E+017""}",3,0.0,22,0,completed,"Me pregunto pq en @JugoneslaSexta, @jpedrerol no habla de q el PSG salió sin tensión , sin ganas etc...y dicen q fue el Madrid el q no los dejó,en cambio, el Domingo critican al Atlético por lo mismo q hizo el PSG pero no alaban al Barça por no dejarles jugar","9,71391162807456E+017"
0,2018-05-10T11:18:57.408324,4360,"{""Tweet"": ""La victoria de ayer a la prensa tampoco le vale. El PSG es una banda. Pues lo a\u00f1adimos a la lista: Juve, Atleti, Bayern y PSG"", ""id_str"": ""9,71391137092162E+017""}",3,0.0,22,0,completed,"La victoria de ayer a la prensa tampoco le vale. El PSG es una banda. Pues lo añadimos a la lista: Juve, Atleti, Bayern y PSG","9,71391137092162E+017"
0,2018-05-10T11:18:57.463237,4361,"{""Tweet"": ""@CriterioCule La Copa del Rey coge valor si enfrentas en finales al Atleti o Barca, las Ligas es un tema que me duele pero con las UCLs ni el mejor Barca de la historia gano dos seguidas. Gan\u00f3 2 en 4 a\u00f1os, el Madrid 3. Con el tema de Messi y CR como te digo me da pena ajena que s\u00f3lo 1/2..."", ""id_str"": ""9,71391117261525E+017""}",3,0.0,22,0,completed,"@CriterioCule La Copa del Rey coge valor si enfrentas en finales al Atleti o Barca, las Ligas es un tema que me duele pero con las UCLs ni el mejor Barca de la historia gano dos seguidas. Ganó 2 en 4 años, el Madrid 3. Con el tema de Messi y CR como te digo me da pena ajena que sólo 1/2...","9,71391117261525E+017"
0,2018-05-10T11:18:57.525937,4362,"{""Tweet"": ""@Blogcelonista Definiciones de la liga seg\u00fan quien la gana.\n1- La gana el Bar\u00e7a: el Madrid tira en enero una competici\u00f3n menor que no interesa.\n2- La gana el Madrid: la mejor competici\u00f3n, la m\u00e1s dura, la de la regularidad, la gana el mejor equipo del mundo."", ""id_str"": ""9,71391080649449E+017""}",3,0.0,22,0,completed,"@Blogcelonista Definiciones de la liga según quien la gana.
1- La gana el Barça: el Madrid tira en enero una competición menor que no interesa.
2- La gana el Madrid: la mejor competición, la más dura, la de la regularidad, la gana el mejor equipo del mundo.","9,71391080649449E+017"
0,2018-05-10T11:18:57.585655,4363,"{""Tweet"": ""@VictorJ_13 Esa foto la subieron cuando el Bar\u00e7a perdi\u00f3 la Supercopa de Espa\u00f1a \ud83d\ude44 Ahora calladitos como putas \ud83d\ude02\ud83e\udd23"", ""id_str"": ""9,71391078694867E+017""}",3,0.0,22,0,completed,@VictorJ_13 Esa foto la subieron cuando el Barça perdió la Supercopa de España 🙄 Ahora calladitos como putas 😂🤣,"9,71391078694867E+017"
0,2018-05-10T11:18:57.642206,4364,"{""Tweet"": ""Estamos preparando un mercadillo  para recaudar  fondos para el viaje a Senegal del proyecto \""Una aldea llamada Wandie\"" @WandieAldea . Todav\u00eda disponemos de entradas Fila 0 del Concierto Solidario.  Estaremos  en  el AMPA hoy mi\u00e9rcoles de 17:15 a 18:15 y  viernes de 17 a 17:30. https://t.co/DweVlBrsMW"", ""id_str"": ""9,71391034650395E+017""}",3,0.0,22,0,completed,"Estamos preparando un mercadillo  para recaudar  fondos para el viaje a Senegal del proyecto ""Una aldea llamada Wandie"" @WandieAldea . Todavía disponemos de entradas Fila 0 del Concierto Solidario.  Estaremos  en  el AMPA hoy miércoles de 17:15 a 18:15 y  viernes de 17 a 17:30. https://t.co/DweVlBrsMW","9,71391034650395E+017"
0,2018-05-10T11:18:57.703430,4365,"{""Tweet"": ""@tjcope El Bar\u00e7a que se ha quitado de medio un cruce con Neymar."", ""id_str"": ""9,71390947065033E+017""}",3,0.0,22,0,completed,@tjcope El Barça que se ha quitado de medio un cruce con Neymar.,"9,71390947065033E+017"
0,2018-05-10T11:18:57.761365,4366,"{""Tweet"": ""AS - Los jugadores del Bar\u00e7a confiaban en el pase a cuartos del Real Madrid https://t.co/VN70wUITqh"", ""id_str"": ""9,71390939779432E+017""}",3,0.0,22,0,completed,AS - Los jugadores del Barça confiaban en el pase a cuartos del Real Madrid https://t.co/VN70wUITqh,"9,71390939779432E+017"
0,2018-05-10T11:18:57.818619,4367,"{""Tweet"": ""Hace 17 a\u00f1os, Messi por primera vez se puso la Bar\u00e7a - ESPN Deportes https://t.co/bkdhcQxWyz"", ""id_str"": ""9,71390895294702E+017""}",3,0.0,22,0,completed,"Hace 17 años, Messi por primera vez se puso la Barça - ESPN Deportes https://t.co/bkdhcQxWyz","9,71390895294702E+017"
0,2018-05-10T11:18:57.884297,4368,"{""Tweet"": ""@emedemamon los que se clasifiquen ya son los mejores, Bar\u00e7a, Juventus y Bayern ya han eliminado al Madrid alguna vez."", ""id_str"": ""9,71390841347629E+017""}",3,0.0,22,0,completed,"@emedemamon los que se clasifiquen ya son los mejores, Barça, Juventus y Bayern ya han eliminado al Madrid alguna vez.","9,71390841347629E+017"
0,2018-05-10T11:18:57.943348,4369,"{""Tweet"": ""Pensar que Tata Martino dec\u00eda que ten\u00eda que jugar por derecha y que Ice Pastore iba a conducir el f\u00fatbol de la selecci\u00f3n, Sabella jug\u00f3 para \u00e9l y Mascherano, hasta hinchas del Barca lo quer\u00edan por por izquierda al tipo que maneja el f\u00fatbol del Barca con Busquets. https://t.co/mUBDDWmDeE"", ""id_str"": ""9,71390811047907E+017""}",3,0.0,22,0,completed,"Pensar que Tata Martino decía que tenía que jugar por derecha y que Ice Pastore iba a conducir el fútbol de la selección, Sabella jugó para él y Mascherano, hasta hinchas del Barca lo querían por por izquierda al tipo que maneja el fútbol del Barca con Busquets. https://t.co/mUBDDWmDeE","9,71390811047907E+017"
